anonymous,author_shopid,author_username,cat_id,cmtid,comment,count_rating_with_image,count_with_context,ctime,editable,item_id,mtime,orderid,product_title,rating,rating_count0,rating_count1,rating_count2,rating_count3,rating_count4,rating_count5,rating_star,shop_id,userid
FALSE,125990344,teekzhereyall31,2160,2318465501,"Mantab deh beli voucher hulu di toko ini, jika ada masalah akun report aja, langsung dicari solusi nya. Kasus saya: akun berfungsi di hp tapi di tv android tidak, salah saya karena tidak bilang buat login di android tv, akhirnya di bantu masalahnya. Rekomen banget!!!! ^.^ cheers xx",27,72,1588248373,1,4004049624,1588248373,,"Hulu Premium Lifetime Auto Renewal, NoAds, Live TV, HBO, Cinemax, Showtime, dll, Termurah, Garansi",1,212,2,0,1,4,205,5,1912337,125992168
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,32719289,tchr1s,2160,2437496719,Sempat dikasih salah jenis akun. Sudah diperbaiki. Slow respon. Dapat dipercaya ,27,72,1590209914,1,4004049624,1590209914,,"Hulu Premium Lifetime Auto Renewal, NoAds, Live TV, HBO, Cinemax, Showtime, dll, Termurah, Garansi",1,212,2,0,1,4,205,5,1912337,32720673
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,7523766,wahyudcim12,2160,2190906625,Mantul,3,27,1585391530,0,4613207875,1585391530,,VyprVPN Premium | 1 Tahun,1,54,0,0,1,1,52,5,160512659,7525059
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,2701896,yudhiiheryantoo,2160,2192939634,"Mantammm, bukan kaleng2. Recommended bgt.",3,27,1585462622,0,4613207875,1585462622,,VyprVPN Premium | 1 Tahun,1,54,0,0,1,1,52,5,160512659,2703178
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,58299243,niandev,2160,2188476073,Seller responsif dan kooperatif. Thank you gann.,3,27,1585320443,0,4613207875,1585320443,,VyprVPN Premium | 1 Tahun,1,54,0,0,1,1,52,5,160512659,58300669
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,23522719,kelvinirawan,2160,2184441297,GOOD SERVICE DAN GAMPANG CLAIM GARANSI,3,27,1585218767,2,4613207875,1587427254,,VyprVPN Premium | 1 Tahun,1,54,0,0,1,1,52,5,160512659,23524055
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,45314597,agnovanto,2160,2154457956,Mantap lah..dipakai buat nontong netflix lancar jaya. ,3,27,1584362213,0,4613207875,1584362213,,VyprVPN Premium | 1 Tahun,1,54,0,0,1,1,52,5,160512659,45315983
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,24287730,kahfi2013,2160,2142296127,Jos.berfungsi dengan baik.midah mudahan lancar tdk ada hambatan.tks,3,27,1584050338,0,4613207875,1584050338,,VyprVPN Premium | 1 Tahun,1,54,0,0,1,1,52,5,160512659,24289066
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,35387618,anuungjawatimur,2160,2177290410,Seller ramah n bisa digunakan dg baik,17,62,1585030643,0,2400817984,1585030643,,NordVPN Premium | High Quality |,1,251,0,0,1,8,242,5,160512659,35389002
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,6601804,katonkresna,2160,2164788280,"Fast respon banget, good job deh semoga gk ada bermsalah sama account nya",17,62,1584636407,0,2400817984,1584636407,,NordVPN Premium | High Quality |,1,251,0,0,1,8,242,5,160512659,6603118
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,83503513,vira_weldimira,2160,2165050791,Mantap,17,62,1584661657,0,2400817984,1584661657,,NordVPN Premium | High Quality |,1,251,0,0,1,8,242,5,160512659,83504990
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,234741822,briansteven5,2160,2178514596,Mantap,17,62,1585054957,0,2400817984,1585054957,,NordVPN Premium | High Quality |,1,251,0,0,1,8,242,5,160512659,234746811
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,64984381,dawer49,2160,2165611252,Bagus,17,62,1584675611,0,2400817984,1584675611,,NordVPN Premium | High Quality |,1,251,0,0,1,8,242,5,160512659,64985834
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,14791416,meliadp,2160,2341618836,"Pengiriman cepat, kualitas produk baik, respon penjual baik 👌",27,72,1588697569,1,4004049624,1588697569,,"Hulu Premium Lifetime Auto Renewal, NoAds, Live TV, HBO, Cinemax, Showtime, dll, Termurah, Garansi",1,212,2,0,1,4,205,5,1912337,14792752
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,149725660,minalhmd,2160,2352505327,"Bagus banget pelayanan cepat, langsung dikirim akunnya...",27,72,1588868719,1,4004049624,1588868719,,"Hulu Premium Lifetime Auto Renewal, NoAds, Live TV, HBO, Cinemax, Showtime, dll, Termurah, Garansi",1,212,2,0,1,4,205,5,1912337,149727484
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,58302062,uhyawahyu,2160,2341760310,"Respon cepat, bisa langsung dicoba. Recommend banget deh.",27,72,1588705137,1,4004049624,1588705137,,"Hulu Premium Lifetime Auto Renewal, NoAds, Live TV, HBO, Cinemax, Showtime, dll, Termurah, Garansi",1,212,2,0,1,4,205,5,1912337,58303488
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,36299197,agusedyp,2160,2383381498,"recomendet seller. sesuai sama yang di iklan pelayanan baik, pemorsesan yang cepat sekali. makasih gan berfungsi dengan baik",27,72,1589364635,1,4004049624,1589364635,,"Hulu Premium Lifetime Auto Renewal, NoAds, Live TV, HBO, Cinemax, Showtime, dll, Termurah, Garansi",1,212,2,0,1,4,205,5,1912337,36300581
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,235080319,agoyrepal,2160,2162943571,Netflixnya lancar jaya di banding pake vpn yang lain. Mantap lah..,3,27,1584600027,0,4613207875,1584600027,,VyprVPN Premium | 1 Tahun,1,54,0,0,1,1,52,5,160512659,235085335
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,45868082,nugrohochristie,2160,2148041824,Mantap pelayanan seller oke.,3,27,1584180371,0,4613207875,1584180371,,VyprVPN Premium | 1 Tahun,1,54,0,0,1,1,52,5,160512659,45869468
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,3205344,lianggshop,2160,2144953788,Thx fast delivery dan vpnya kencang,3,27,1584100007,0,4613207875,1584100007,,VyprVPN Premium | 1 Tahun,1,54,0,0,1,1,52,5,160512659,3206682
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,65996772,fuadattar,2160,2141354485,Ok ...sesuai penjelasan dan seller responsif,3,27,1584016386,0,4613207875,1584016386,,VyprVPN Premium | 1 Tahun,1,54,0,0,1,1,52,5,160512659,65998228
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,13319858,bayu_zeva,2160,2124012563,Badabest 👍 👍 👍 👍 👍 ,3,27,1583622258,0,4613207875,1583622258,,VyprVPN Premium | 1 Tahun,1,54,0,0,1,1,52,5,160512659,13321161
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,101599072,corneliusrete,2160,2192190539,Okèèeeeeeeeeeeeeeèeeèeeeeeeeeeeeeeeeeeeeeeeeeeeeee,17,62,1585446091,0,2400817984,1585446091,,NordVPN Premium | High Quality |,1,251,0,0,1,8,242,5,160512659,101600551
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,166397465,rickyyyudha,2160,2169859851,"mantap, beli dari toko ini connectnya lebih lancar",17,62,1584782730,0,2400817984,1584782730,,NordVPN Premium | High Quality |,1,251,0,0,1,8,242,5,160512659,166399712
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,59797282,mr.zam22,2160,2164918125,"Mantabb,  fast response ",17,62,1584650555,0,2400817984,1584650555,,NordVPN Premium | High Quality |,1,251,0,0,1,8,242,5,160512659,59798716
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,55028971,wirawanarka,2160,2170370745,layanan cepat dan ramah. good,17,62,1584793817,0,2400817984,1584793817,,NordVPN Premium | High Quality |,1,251,0,0,1,8,242,5,160512659,55030395
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,72913191,rickyadi503,2160,2143453851,Jangan ragu untuk beli karena emang recomended. Original nice,17,62,1584076584,0,2400817984,1584076584,,NordVPN Premium | High Quality |,1,251,0,0,1,8,242,5,160512659,72914654
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,85899928,thetatif,2160,2368806307,"Mantap, bisa login di Hulu website, dan di Android TV. Semoga akunnya aweet. ",27,72,1589133856,1,4004049624,1589133856,,"Hulu Premium Lifetime Auto Renewal, NoAds, Live TV, HBO, Cinemax, Showtime, dll, Termurah, Garansi",1,212,2,0,1,4,205,5,1912337,85901405
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,255461140,2e7a7oxjkl,2160,2392673905,"Pengiriman cepat, penjual juga melayani pertanyaan dengan baik. Semoga lancat penggunaannya.",27,72,1589503273,1,4004049624,1589503273,,"Hulu Premium Lifetime Auto Renewal, NoAds, Live TV, HBO, Cinemax, Showtime, dll, Termurah, Garansi",1,212,2,0,1,4,205,5,1912337,255462090
,,,,,,,,,,,,,,,,,,,,,,,
TRUE,124513954,a*****i,2160,2419573096,"Seller cepat, produk langsung aktif tanpa ada masalah, live TV nya juga lancar jaya. 👍",27,72,1589903201,1,4004049624,1589903201,,"Hulu Premium Lifetime Auto Renewal, NoAds, Live TV, HBO, Cinemax, Showtime, dll, Termurah, Garansi",1,212,2,0,1,4,205,5,1912337,124515778
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,13622368,richieoct,2160,2353476409,,27,72,1588904281,1,4004049624,1588904281,,"Hulu Premium Lifetime Auto Renewal, NoAds, Live TV, HBO, Cinemax, Showtime, dll, Termurah, Garansi",1,212,2,0,1,4,205,5,1912337,13623671
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,181460916,mulyadi.wika18,2160,2094138863,Bisa jalan di stb Indihome yang sdh diroot. Mantap lah ... sukses buat seller nya.....,3,27,1582884495,0,4613207875,1582884495,,VyprVPN Premium | 1 Tahun,1,54,0,0,1,1,52,5,160512659,181463556
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,138603015,kurniaakba,2160,2104531616,"Mantullll Vpn nya, work dan berjalan dengan lancarr👍😁",3,27,1583198319,0,4613207875,1583198319,,VyprVPN Premium | 1 Tahun,1,54,0,0,1,1,52,5,160512659,138604839
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,159463536,kartiewa,2160,2104871922,mantaaap,3,27,1583205765,0,4613207875,1583205765,,VyprVPN Premium | 1 Tahun,1,54,0,0,1,1,52,5,160512659,159465574
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,4427656,suwardi1601,2160,2071053163,"Mantap banget vpnnya lancar, respon penjual juga ramah dan cepat banget 
Terima kasih 
Recommended banget ",3,27,1582250087,0,4613207875,1582250087,,VyprVPN Premium | 1 Tahun,1,54,0,0,1,1,52,5,160512659,4428944
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,57645695,blacksmoke2104,2160,2162792890,Mantul,17,62,1584597461,0,2400817984,1584597461,,NordVPN Premium | High Quality |,1,251,0,0,1,8,242,5,160512659,57647120
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,14908977,felisiafriscillia,2160,2123390107,makasih ya bagus bisa berjalan dengan baik koooookkkkkkkkk.. murah lagiii,17,62,1583590968,0,2400817984,1583590968,,NordVPN Premium | High Quality |,1,251,0,0,1,8,242,5,160512659,14910313
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,95671663,biral,2160,2143544363,mantab,17,62,1584078003,0,2400817984,1584078003,,NordVPN Premium | High Quality |,1,251,0,0,1,8,242,5,160512659,95673141
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,13319858,bayu_zeva,2160,2124013029,Badabest 👍 👍 👍 👍 👍 ,17,62,1583622287,0,2400817984,1583622287,,NordVPN Premium | High Quality |,1,251,0,0,1,8,242,5,160512659,13321161
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,11267120,adityosatrioaji,2160,2108646207,Bagusss,17,62,1583297863,0,2400817984,1583297863,,NordVPN Premium | High Quality |,1,251,0,0,1,8,242,5,160512659,11268420
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,158210807,alimanmuhammad90,2160,2431646718,Mantap bgtsemoga lancar jaya,27,72,1590110718,1,4004049624,1590110718,,"Hulu Premium Lifetime Auto Renewal, NoAds, Live TV, HBO, Cinemax, Showtime, dll, Termurah, Garansi",1,212,2,0,1,4,205,5,1912337,158212815
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,195195208,fajarjuliarto,2160,2332060566,Mantap pokoknya,27,72,1588539390,1,4004049624,1588539390,,"Hulu Premium Lifetime Auto Renewal, NoAds, Live TV, HBO, Cinemax, Showtime, dll, Termurah, Garansi",1,212,2,0,1,4,205,5,1912337,195198133
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,44955346,okydwiyulianto,2160,2080482728,"Pesanan kilat boss, makasih",3,27,1582528134,0,4613207875,1582528134,,VyprVPN Premium | 1 Tahun,1,54,0,0,1,1,52,5,160512659,44956732
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,155714130,papa_ilyas,2160,2073642844,Premium vpn dgn harga ekonomis. Semoga awet.,3,27,1582300713,0,4613207875,1582300713,,VyprVPN Premium | 1 Tahun,1,54,0,0,1,1,52,5,160512659,155716069
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,8940955,kurodilla,2160,2064061589,Sudah langsung bisa digunakan. Pengiriman akunnya lumayan cepat. 👍,17,62,1582066538,0,2400817984,1582066538,,NordVPN Premium | High Quality |,1,251,0,0,1,8,242,5,160512659,8942251
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,185074027,gemsoftstore,2160,2066749962,Mantuuuuuuuuuuuuuuulllll,17,62,1582120171,0,2400817984,1582120171,,NordVPN Premium | High Quality |,1,251,0,0,1,8,242,5,160512659,185076726
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,185074027,gemsoftstore,2160,2058997346,Mantul)lllllll,17,62,1581916522,0,2400817984,1581916522,,NordVPN Premium | High Quality |,1,251,0,0,1,8,242,5,160512659,185076726
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,185074027,gemsoftstore,2160,2056243982,Maaaanttuuullllll,17,62,1581823395,0,2400817984,1581823395,,NordVPN Premium | High Quality |,1,251,0,0,1,8,242,5,160512659,185076726
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,70072014,patrickronaldodefretes,2160,2431543196,Mantap.. ,27,72,1590108413,1,4004049624,1590108413,,"Hulu Premium Lifetime Auto Renewal, NoAds, Live TV, HBO, Cinemax, Showtime, dll, Termurah, Garansi",1,212,2,0,1,4,205,5,1912337,70073473
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,104435847,egi27000877,2160,2316219789,Mantapp,27,72,1588223752,1,4004049624,1588223752,,"Hulu Premium Lifetime Auto Renewal, NoAds, Live TV, HBO, Cinemax, Showtime, dll, Termurah, Garansi",1,212,2,0,1,4,205,5,1912337,104437326
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,104435847,egi27000877,2160,2310044151,Mantapp semoga bertahan lama,27,72,1588104430,0,4004049624,1588104430,,"Hulu Premium Lifetime Auto Renewal, NoAds, Live TV, HBO, Cinemax, Showtime, dll, Termurah, Garansi",1,212,2,0,1,4,205,5,1912337,104437326
,,,,,,,,,,,,,,,,,,,,,,,
TRUE,36269388,f*****3,2160,2294333493,"Produk original, sesuai dengan deskripsi. Respon seller cepat. ",27,72,1587763287,0,4004049624,1587763287,,"Hulu Premium Lifetime Auto Renewal, NoAds, Live TV, HBO, Cinemax, Showtime, dll, Termurah, Garansi",1,212,2,0,1,4,205,5,1912337,36270772
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,196746239,iwaljn13,2160,2069158404,"Ini baru namanya VPN premium, 👍👍👍",3,27,1582189768,0,4613207875,1582189768,,VyprVPN Premium | 1 Tahun,1,54,0,0,1,1,52,5,160512659,196749209
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,18355512,asep283,2160,2032324754,"Harganya termurah, produk dan layanannya sesuai deskripsi, apabila ada masalah dengan akunnya di tangani dengan baik oleh pelapaknya.",3,27,1581137657,0,4613207875,1581137657,,VyprVPN Premium | 1 Tahun,1,54,0,0,1,1,52,5,160512659,18356848
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,189367750,adamkahardiansyah2,2160,2066079144,Ok,3,27,1582108416,0,4613207875,1582108416,,VyprVPN Premium | 1 Tahun,1,54,0,0,1,1,52,5,160512659,189370523
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,155249293,abuhumaia,2160,2037499760,Bismillah. Mudah-mudahan awet..,3,27,1581304460,0,4613207875,1581304460,,VyprVPN Premium | 1 Tahun,1,54,0,0,1,1,52,5,160512659,155251218
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,20275592,irwanusman,2160,2042955006,"Mantab, semoga awet. Tks",17,62,1581436597,0,2400817984,1581436597,,NordVPN Premium | High Quality |,1,251,0,0,1,8,242,5,160512659,20276928
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,40928528,rynryn38,2160,2021659356,Bisa langsung dipake.. tq,17,62,1580885910,0,2400817984,1580885910,,NordVPN Premium | High Quality |,1,251,0,0,1,8,242,5,160512659,40929914
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,87411341,daffaramadhaniyanuar,2160,2304369476,Top lah,27,72,1587983755,0,4004049624,1587983755,,"Hulu Premium Lifetime Auto Renewal, NoAds, Live TV, HBO, Cinemax, Showtime, dll, Termurah, Garansi",1,212,2,0,1,4,205,5,1912337,87412819
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,171280100,ib0nzz,2160,2292571842,Bener-bener rekomended seller. Mudahan aja kedepannya awet,27,72,1587719851,0,4004049624,1587719851,,"Hulu Premium Lifetime Auto Renewal, NoAds, Live TV, HBO, Cinemax, Showtime, dll, Termurah, Garansi",1,212,2,0,1,4,205,5,1912337,171282497
,,,,,,,,,,,,,,,,,,,,,,,
TRUE,86285952,c*****3,2160,2292372845,Hulu sering invalid login padahal udah pake vpn USA. ya udah deh,27,72,1587717126,2,4004049624,1588121389,,"Hulu Premium Lifetime Auto Renewal, NoAds, Live TV, HBO, Cinemax, Showtime, dll, Termurah, Garansi",0,212,2,0,1,4,205,3,1912337,86287429
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,149725660,minalhmd,2160,2266261618,"Bagus banget, cepet juga orgnya fast respon dan baik. Enak bgt buat nonton.. thanks!",27,72,1587134997,0,4004049624,1587134997,,"Hulu Premium Lifetime Auto Renewal, NoAds, Live TV, HBO, Cinemax, Showtime, dll, Termurah, Garansi",1,212,2,0,1,4,205,5,1912337,149727484
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,149492316,jamesnoah1,2160,2013807089,Fast respond gk pake lama pastinya mantep dah. Recomended!!!!,3,27,1580679098,0,4613207875,1580679098,,VyprVPN Premium | 1 Tahun,1,54,0,0,1,1,52,5,160512659,149494140
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,132527463,ika04.09,2160,2032060263,Mantabbbbbbbbb,3,27,1581132696,0,4613207875,1581132696,,VyprVPN Premium | 1 Tahun,1,54,0,0,1,1,52,5,160512659,132529287
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,163090693,arfanprma,2160,1910846972,"Terimakasih
fast respon banget. Glhf 👍",3,27,1577594815,0,4613207875,1577594815,,VyprVPN Premium | 1 Tahun,1,54,0,0,1,1,52,5,160512659,163092828
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,81383480,fauzanuar,2160,2317685748,None,3,27,1588239480,1,4613207875,1588239480,,VyprVPN Premium | 1 Tahun,1,54,0,0,1,1,52,5,160512659,81384956
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,8436362,rahmaditanjung,2160,2243857213,None,3,27,1586668088,0,4613207875,1586668088,,VyprVPN Premium | 1 Tahun,1,54,0,0,1,1,52,5,160512659,8437658
,,,,,,,,,,,,,,,,,,,,,,,
TRUE,119424110,n*****7,2160,2276377249,"Belum aku coba akunnya, blm ada vpnnya, tapi seller oke akun dikirim galama dr pas checkout, sip semoga gaada kendala nanti",27,72,1587378911,0,4004049624,1587378911,,"Hulu Premium Lifetime Auto Renewal, NoAds, Live TV, HBO, Cinemax, Showtime, dll, Termurah, Garansi",1,212,2,0,1,4,205,5,1912337,119425934
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,4965070,snoopki,2160,2244354701,Terimakasih ya!,27,72,1586676574,0,4004049624,1586676574,,"Hulu Premium Lifetime Auto Renewal, NoAds, Live TV, HBO, Cinemax, Showtime, dll, Termurah, Garansi",1,212,2,0,1,4,205,5,1912337,4966360
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,18603942,giieeew,2160,2249323092,Recseller!!!,27,72,1586784438,0,4004049624,1586784438,,"Hulu Premium Lifetime Auto Renewal, NoAds, Live TV, HBO, Cinemax, Showtime, dll, Termurah, Garansi",1,212,2,0,1,4,205,5,1912337,18605279
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,57216764,riza.fahmi,2160,2237160786,penjual cukup respon. semoga gak kayak penjual lain hit n run,27,72,1586508892,0,4004049624,1586508892,,"Hulu Premium Lifetime Auto Renewal, NoAds, Live TV, HBO, Cinemax, Showtime, dll, Termurah, Garansi",1,212,2,0,1,4,205,5,1912337,57218188
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,225789823,stevencaesario,2160,2244909048,"working, respon cpt",27,72,1586686653,0,4004049624,1586686653,,"Hulu Premium Lifetime Auto Renewal, NoAds, Live TV, HBO, Cinemax, Showtime, dll, Termurah, Garansi",1,212,2,0,1,4,205,5,1912337,225794204
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,18945684,belluga,2160,2220673838,,3,27,1586166836,0,4613207875,1586166836,,VyprVPN Premium | 1 Tahun,1,54,0,0,1,1,52,5,160512659,18947020
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,38312186,kevinengel,2160,2201536919,,3,27,1585701237,0,4613207875,1585701237,,VyprVPN Premium | 1 Tahun,1,54,0,0,1,1,52,5,160512659,38313571
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,111631222,erikcoy17,2160,2194596661,,3,27,1585505764,0,4613207875,1585505764,,VyprVPN Premium | 1 Tahun,1,54,0,0,1,1,52,5,160512659,111632812
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,103915949,kokotetenn229,2160,2189759215,,3,27,1585372280,0,4613207875,1585372280,,VyprVPN Premium | 1 Tahun,1,54,0,0,1,1,52,5,160512659,103917428
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,54641697,fakhri_azhar,2160,2187920243,,3,27,1585309244,0,4613207875,1585309244,,VyprVPN Premium | 1 Tahun,1,54,0,0,1,1,52,5,160512659,54643121
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,36228475,rasen1717driya,2160,2191188505,,3,27,1585397008,0,4613207875,1585397008,,VyprVPN Premium | 1 Tahun,1,54,0,0,1,1,52,5,160512659,36229859
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,139202856,eulbb15,2160,2208556127,Kereeennn. Terima Kasih.,27,72,1585873920,0,4004049624,1585873920,,"Hulu Premium Lifetime Auto Renewal, NoAds, Live TV, HBO, Cinemax, Showtime, dll, Termurah, Garansi",1,212,2,0,1,4,205,5,1912337,139204680
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,207129842,ivanperdanaep,2160,2211847483,Cepat pelayanan,27,72,1585934155,0,4004049624,1585934155,,"Hulu Premium Lifetime Auto Renewal, NoAds, Live TV, HBO, Cinemax, Showtime, dll, Termurah, Garansi",1,212,2,0,1,4,205,5,1912337,207133139
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,20190481,aananugrah,2160,2182070805,"Seller ramah, respon cepat, semoga awet 😊😊😊",27,72,1585152029,0,4004049624,1585152029,,"Hulu Premium Lifetime Auto Renewal, NoAds, Live TV, HBO, Cinemax, Showtime, dll, Termurah, Garansi",1,212,2,0,1,4,205,5,1912337,20191817
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,21004852,adnanhamkaa,2160,2180374020,Good,27,72,1585119292,0,4004049624,1585119292,,"Hulu Premium Lifetime Auto Renewal, NoAds, Live TV, HBO, Cinemax, Showtime, dll, Termurah, Garansi",1,212,2,0,1,4,205,5,1912337,21006188
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,135590665,naufalsahatp,2160,2178009257,mantap gan,27,72,1585044570,0,4004049624,1585044570,,"Hulu Premium Lifetime Auto Renewal, NoAds, Live TV, HBO, Cinemax, Showtime, dll, Termurah, Garansi",1,212,2,0,1,4,205,5,1912337,135592489
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,61164992,deandrellaalim,2160,2185183517,,3,27,1585232704,0,4613207875,1585232704,,VyprVPN Premium | 1 Tahun,1,54,0,0,1,1,52,5,160512659,61166434
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,48482600,luthfanfachri,2160,2188620161,,3,27,1585324127,0,4613207875,1585324127,,VyprVPN Premium | 1 Tahun,1,54,0,0,1,1,52,5,160512659,48483988
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,206380207,gorgeousgobline,2160,2140980484,,3,27,1584010971,0,4613207875,1584010971,,VyprVPN Premium | 1 Tahun,1,54,0,0,1,1,52,5,160512659,206383462
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,12547101,anto1305,2160,2118685226,,3,27,1583493837,0,4613207875,1583493837,,VyprVPN Premium | 1 Tahun,1,54,0,0,1,1,52,5,160512659,12548404
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,None,2160,2141280789,,3,27,1584015280,0,4613207875,1584015280,,VyprVPN Premium | 1 Tahun,1,54,0,0,1,1,52,5,160512659,63799546
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,40479105,dhanarvj,2160,2154307648,"Respon seller cepat, sangat kooperatif dan sangat membantu",27,72,1584359454,0,4004049624,1584359454,,"Hulu Premium Lifetime Auto Renewal, NoAds, Live TV, HBO, Cinemax, Showtime, dll, Termurah, Garansi",1,212,2,0,1,4,205,5,1912337,40480491
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,158053043,gamersd435,2160,2164818228,😊😁😁,27,72,1584637939,0,4004049624,1584637939,,"Hulu Premium Lifetime Auto Renewal, NoAds, Live TV, HBO, Cinemax, Showtime, dll, Termurah, Garansi",1,212,2,0,1,4,205,5,1912337,158055046
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,82357533,allrested,2160,2130706604,"Beneran all subscription gaes. Ga bakalan nyesel deh order di lapak ini, seller ramah plus ada garansinya lagi. Buruan jangan sampai kehabisan :)",27,72,1583771393,0,4004049624,1583771393,,"Hulu Premium Lifetime Auto Renewal, NoAds, Live TV, HBO, Cinemax, Showtime, dll, Termurah, Garansi",1,212,2,0,1,4,205,5,1912337,82359009
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,8841277,mrleefx,2160,2111475138,"Man tap , Liar Biasa Hulu nya berfungsi dengan baik Dan stream Tanpa masalah semoga akunnya boss tahan lama",27,72,1583358582,0,4004049624,1583358582,,"Hulu Premium Lifetime Auto Renewal, NoAds, Live TV, HBO, Cinemax, Showtime, dll, Termurah, Garansi",1,212,2,0,1,4,205,5,1912337,8842573
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,65996772,fuadattar,2160,2145840882,Produk ok...dan sesuai,27,72,1584118493,0,4004049624,1584118493,,"Hulu Premium Lifetime Auto Renewal, NoAds, Live TV, HBO, Cinemax, Showtime, dll, Termurah, Garansi",1,212,2,0,1,4,205,5,1912337,65998228
,,,,,,,,,,,,,,,,,,,,,,,
